1|2024-01-05T14:01:32.476Z|DEBUG|MainThread|configure|tango_logging.py#234|tango-device:mid-sdp/subarray/01|Configured logging for device mid-sdp/subarray/01
1|2024-01-05T14:01:32.476Z|INFO|MainThread|init_device|device.py#93|tango-device:mid-sdp/subarray/01| Subarray initialising
1|2024-01-05T14:01:32.477Z|INFO|MainThread|__init__|config.py#37|tango-device:mid-sdp/subarray/01|device name lmc-subarray-01
1|2024-01-05T14:01:32.477Z|INFO|MainThread|new_config_db_client|config.py#19|tango-device:mid-sdp/subarray/01|Using config DB etcd3 backend
1|2024-01-05T14:01:32.489Z|DEBUG|MainThread|_verify_server_version|etcd3.py#99|tango-device:mid-sdp/subarray/01|Detected etcd server version 3.5.9
1|2024-01-05T14:01:32.503Z|DEBUG|MainThread|client_lease|config.py#192|tango-device:mid-sdp/subarray/01|keepalive started!
1|2024-01-05T14:01:32.509Z|INFO|EventLoop|_event_loop|device.py#259|tango-device:mid-sdp/subarray/01|Starting event loop
1|2024-01-05T14:01:32.509Z|DEBUG|EventLoop|_event_loop|device.py#260|tango-device:mid-sdp/subarray/01|Event loop interval is 10.0 seconds
1|2024-01-05T14:01:32.510Z|INFO|EventLoop|_event_loop|device.py#262|tango-device:mid-sdp/subarray/01|Waiting for device initialization
1|2024-01-05T14:01:32.510Z|INFO|MainThread|init_device|device.py#132|tango-device:mid-sdp/subarray/01|SDP Subarray initialised
1|2024-01-05T14:01:32.560Z|INFO|MainThread|devices_initialized|device.py#348|tango-device:mid-sdp/subarray/01|SDPSubarray devices are initialized
1|2024-01-05T14:01:32.560Z|DEBUG|MainThread|devices_initialized|device.py#350|tango-device:mid-sdp/subarray/01|There are 1 device servers
1|2024-01-05T14:01:32.561Z|INFO|MainThread|initialized|device.py#151|tango-device:mid-sdp/subarray/01|Initialization state changed from False to True
Ready to accept request
1|2024-01-05T14:01:32.654Z|DEBUG|EventLoop|__iter__|etcd3_watcher.py#172|tango-device:mid-sdp/subarray/01|Entering watcher loop
1|2024-01-05T14:01:32.661Z|DEBUG|EventLoop|_event_loop|device.py#269|tango-device:mid-sdp/subarray/01|Watcher wake-up, exit False
1|2024-01-05T14:01:32.661Z|DEBUG|EventLoop|_event_loop|device.py#280|tango-device:mid-sdp/subarray/01|Starting set attributes from config
1|2024-01-05T14:01:32.663Z|DEBUG|EventLoop|create_get_watcher|etcd3_watcher.py#676|tango-device:mid-sdp/subarray/01|Start get watcher 0 for 3/component/lmc-subarray-01/owner at rev 9...
1|2024-01-05T14:01:32.665Z|DEBUG|EventLoop|create_get_watcher|etcd3_watcher.py#676|tango-device:mid-sdp/subarray/01|Start get watcher 1 for 3/lmc/subarray/01 at rev 9...
1|2024-01-05T14:01:32.666Z|DEBUG|EventLoop|_set_state|device.py#187|tango-device:mid-sdp/subarray/01|Called _set_state INIT -> OFF
1|2024-01-05T14:01:32.667Z|INFO|EventLoop|_set_state|device.py#191|tango-device:mid-sdp/subarray/01|Setting device state to OFF
1|2024-01-05T14:01:32.668Z|DEBUG|EventLoop|_set_obs_state|device.py#538|tango-device:mid-sdp/subarray/01|Called _set_obs_state None -> EMPTY
1|2024-01-05T14:01:32.668Z|INFO|EventLoop|_set_obs_state|device.py#540|tango-device:mid-sdp/subarray/01|Setting obsState to EMPTY
1|2024-01-05T14:01:32.670Z|INFO|EventLoop|_set_resources|device.py#551|tango-device:mid-sdp/subarray/01|Clearing resources
1|2024-01-05T14:01:32.670Z|INFO|EventLoop|_set_receive_addresses|device.py#573|tango-device:mid-sdp/subarray/01|Setting receiveAddresses
1|2024-01-05T14:01:32.671Z|DEBUG|EventLoop|_event_loop|device.py#282|tango-device:mid-sdp/subarray/01|Finished set attributes from config
1|2024-01-05T14:01:32.671Z|DEBUG|EventLoop|get_response|etcd3_watcher.py#830|tango-device:mid-sdp/subarray/01|Watcher 0 created
1|2024-01-05T14:01:32.671Z|DEBUG|EventLoop|get_response|etcd3_watcher.py#830|tango-device:mid-sdp/subarray/01|Watcher 1 created
1|2024-01-05T14:01:42.671Z|DEBUG|EventLoop|_refresh|etcd3_watcher.py#309|tango-device:mid-sdp/subarray/01|Requesting progress...
1|2024-01-05T14:01:42.672Z|DEBUG|EventLoop|_refresh|etcd3_watcher.py#343|tango-device:mid-sdp/subarray/01|Received progress notification (revision 11)
1|2024-01-05T14:01:42.672Z|DEBUG|EventLoop|_event_loop|device.py#269|tango-device:mid-sdp/subarray/01|Watcher wake-up, exit False
1|2024-01-05T14:01:42.672Z|DEBUG|EventLoop|_event_loop|device.py#280|tango-device:mid-sdp/subarray/01|Starting set attributes from config
1|2024-01-05T14:01:42.672Z|DEBUG|EventLoop|_set_state|device.py#187|tango-device:mid-sdp/subarray/01|Called _set_state OFF -> OFF
